url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,water_softener,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,flooding_area_type,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,availability,wash_room,parking_places_indoor,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,diningrooms,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,vat,maintenance_cost,property_subtype,postal_code,locality,property_type
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt86278,rbt86278,1150000.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,no flooding area,(information not available),0.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbt66493,rbt66493,214000.0,2.0,87.0,Normal,,,1.0,0.0,,,1964.0,0.0,,,,,1.0,,,Gas,,,,,,,5.0,,,,,,175.0,,,,1.0,,no flooding area,(information not available),0.0,,,,,,,0.0,Double glass,0.0,1.0,,0.0,1.0,,2.0,,,,,B,B,810.0,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbt77288,rbt77288,239000.0,2.0,134.0,To be renovated,2.0,0.0,1.0,0.0,,,1964.0,,1.0,,,,1.0,,,Fuel oil,,,,,,,7.0,,,,1.0,,127.0,,"No, certificate does not comply",,,0.0,,(information not available),,,On contract,,,0.0,,,,1.0,,,,2.0,,4.0,1.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbt77289,rbt77289,469000.0,4.0,268.0,To be renovated,2.0,0.0,1.0,0.0,,,1964.0,,1.0,,,,2.0,,,Fuel oil,,,,,,,14.0,,,,1.0,,127.0,,"No, certificate does not comply",,,0.0,,(information not available),,,On contract,,,0.0,,,,1.0,,,,2.0,,4.0,2.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbt77240,rbt77240,225000.0,2.0,68.0,Normal,2.0,0.0,1.0,0.0,,,1930.0,,,,,,1.0,,,Gas,,,,,,,4.0,,,,1.0,,217.0,,,,,0.0,,(information not available),,,Immediately,,,0.0,27.0,,,0.0,,,,3.0,,3.0,1.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbt77287,rbt77287,239000.0,2.0,134.0,To be renovated,2.0,0.0,1.0,0.0,,,1964.0,,1.0,,,,1.0,,,Fuel oil,,,,,,,7.0,,,,1.0,,127.0,,"No, certificate does not comply",,,0.0,,(information not available),,,On contract,,,0.0,,,,1.0,,,,2.0,,4.0,1.0,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbs71144,rbs71144,182500.0,1.0,30.0,Excellent,2.0,1.0,,,,,2019.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,(information not available),(information not available),,,On contract,,,,,,,1.0,,,,2.0,,,,,,,,,,No,,studio,2000,antwerp,Apartment
https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbt77280,rbt77280,150000.0,1.0,44.0,To be renovated,2.0,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,175.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,1.0,,,1.0,,11.0,,,,,No,,studio,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbs65479,rbs65479,229000.0,2.0,87.0,Normal,2.0,0.0,0.0,0.0,,Super equipped,1960.0,,,,,,1.0,,,Fuel oil,,,,,,,,,,,1.0,,184.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,3.0,,5.0,1.0,,20.0,,,,996.0,No,,apartment,2020,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbs18661,rbs18661,250000.0,2.0,108.0,Normal,,0.0,1.0,0.0,,,1957.0,1.0,1.0,,,,1.0,,,Gas,,,,,,,,,,,,,361.0,,,,1.0,,no flooding area,(information not available),0.0,,Negotiable,,,,,0.0,Double glass,0.0,,,0.0,1.0,,1.0,,,,,B,B,,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbr91656,rbr91656,260000.0,1.0,85.0,Fully renovated,2.0,0.0,1.0,1.0,,Fully equipped,1963.0,,,,,,1.0,,0.0,Gas,,,0.0,,3.0,,3.0,,,1.0,1.0,,212.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,46.0,,Double glass,,0.0,0.0,,2.0,,2.0,1.0,,,,,,741.0,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbs55471,rbs55471,222000.0,3.0,85.0,Fully renovated,2.0,,0.0,0.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,267.0,,"yes, certificate in accordance",,,,no flooding area,(information not available),,,,,,0.0,27.0,,,,,,,2.0,,,1.0,,,,,,,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbq11214,rbq11214,729000.0,3.0,162.0,,,,1.0,0.0,,,2023.0,,,,,,2.0,,,Not specified,,0.0,0.0,,,,10.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,,0.0,,,0.0,6.0,,7.0,1.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/ground-floor/for-sale/2140/antwerp/vwd09447,vwd09447,499500.0,2.0,122.0,Excellent,,,1.0,,,Super equipped,,,,,,,1.0,1.0,1.0,Not specified,1.0,,,,,,17.0,,,,,,,,,,,,(information not available),(information not available),,,,,,,,,,,,,,0.0,,,,,,,,,,,,ground floor,2140,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/vbb21067,vbb21067,245000.0,1.0,56.0,Excellent,2.0,,1.0,,0.0,Super equipped,2014.0,,,,,,1.0,,,Gas,,,,,,,,,,,,,121.0,123.0,"yes, certificate in accordance",,,,no flooding area,(information not available),,,,,,,,,Double glass,1.0,,,1.0,17.0,,20.0,1.0,,,,,,,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbr87753,rbr87753,695000.0,6.0,174.0,,,,1.0,1.0,,,1949.0,,,,,,3.0,,,Gas,,0.0,0.0,,,,,,,,,,,,,,,,no flooding area,(information not available),0.0,,,,,,,,,0.0,,,0.0,0.0,,2.0,,,,,,,,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbk30074,rbk30074,699000.0,3.0,146.0,,,,,1.0,,,2024.0,,1.0,,,,2.0,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,no flooding area,(information not available),0.0,,,,,,,,,0.0,,,0.0,0.0,,3.0,2.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/penthouse/for-sale/2140/antwerp/vwd09452,vwd09452,589500.0,3.0,120.0,Excellent,,,1.0,,,Super equipped,,,,,,,1.0,1.0,1.0,Not specified,1.0,,,,,,63.0,,,,,,,,,,,,(information not available),(information not available),,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,penthouse,2140,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbk29872,rbk29872,159000.0,2.0,82.0,,,,1.0,,,,1969.0,,,,,,1.0,,,Not specified,,0.0,0.0,,,,3.0,,,,,,521.0,,,,,,no flooding area,(information not available),0.0,,On contract,,,,,,,0.0,,,0.0,3.0,,6.0,1.0,,5.0,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/vba73978,vba73978,245000.0,1.0,56.0,Excellent,2.0,,1.0,0.0,0.0,Super equipped,2014.0,,,,,,1.0,,,Gas,,,,,,,,,,,,,121.0,123.0,"yes, certificate in accordance",,,,no flooding area,(information not available),,,,,,,,,Double glass,1.0,,,1.0,17.0,,20.0,1.0,,,,,,,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbk29943,rbk29943,729000.0,3.0,162.0,,,,1.0,0.0,,,2023.0,,,,,,2.0,,,Not specified,,0.0,0.0,,,,10.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,,0.0,,,0.0,6.0,,7.0,1.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbe23053,rbe23053,525000.0,,,,,,,,,,1956.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,1.0,no flooding area,(information not available),0.0,,On contract,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbk29951,rbk29951,785700.0,3.0,162.0,,,,1.0,0.0,,,2023.0,,,,,,2.0,,,Not specified,,0.0,0.0,,,,15.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,,0.0,,,0.0,3.0,,7.0,1.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu41680,rbu41680,219000.0,3.0,89.0,,,,1.0,0.0,,,,,,,,,,,,Gas,,0.0,0.0,,,,1.0,,,,,,200.0,,,,,0.0,no flooding area,(information not available),0.0,,Immediately,,,0.0,,,,0.0,,,0.0,3.0,,3.0,,,,,,,,No,,apartment,2020,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbi50623,rbi50623,229000.0,2.0,85.0,Normal,2.0,0.0,1.0,0.0,,Partially equipped,1974.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,145.0,,,,,1.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,2.0,,4.0,1.0,,,,,,878.0,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu41682,rbu41682,199000.0,3.0,95.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,no flooding area,(information not available),0.0,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,No,,apartment,2020,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu41869,rbu41869,389000.0,3.0,153.0,,,0.0,0.0,0.0,,,1973.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,199.0,,"No, certificate does not comply",,,,(information not available),(information not available),,,,,,0.0,38.0,,,0.0,,,,17.0,,,1.0,,,,,,,No,,apartment,2050,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41171,rbu41171,179000.0,2.0,75.0,,2.0,,1.0,0.0,,,,,,,5.0,,1.0,,,Gas,,,,,,,5.0,,,,1.0,,151.0,,,,,,(information not available),(information not available),,,,,,0.0,,,Double glass,1.0,,,,1.0,,,,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu41013,rbu41013,190000.0,2.0,87.0,,,,1.0,0.0,,,1969.0,,,,,,1.0,,,,,,0.0,,,,5.0,,,,,,139.0,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,,0.0,,,0.0,4.0,,,,,,,,,,No,,apartment,2050,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41610,rbu41610,249500.0,2.0,101.0,Normal,2.0,0.0,1.0,0.0,,,1998.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,128.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,1.0,,2.0,1.0,,16.0,,,,1011.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41007,rbu41007,262500.0,2.0,102.0,,,,1.0,0.0,,,1962.0,,1.0,,,,1.0,,,,,,0.0,,,,6.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,,1.0,,,0.0,1.0,,3.0,,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu40895,rbu40895,229000.0,2.0,77.0,Normal,2.0,0.0,1.0,0.0,,,,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,219.0,,"yes, certificate in accordance",,,0.0,,(information not available),,,On contract,,,0.0,,,,0.0,,,,1.0,,,1.0,,5.0,,,,430.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu40626,rbu40626,262500.0,2.0,102.0,,,,1.0,0.0,,,1962.0,,1.0,,,,1.0,,,,,,0.0,,,,6.0,,,,,,,,,,,0.0,no flooding area,(information not available),0.0,,,,,0.0,,,,1.0,,,0.0,1.0,,3.0,,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu40615,rbu40615,259000.0,2.0,114.0,Normal,2.0,0.0,1.0,0.0,0.0,Fully equipped,1993.0,1.0,1.0,Western kitchen,16.0,,1.0,,,Gas,,,1.0,,,,15.0,0.0,,1.0,1.0,,129.0,,"yes, certificate in accordance",,0.0,0.0,,(information not available),,,On contract,,,,43.0,,Double glass,1.0,1.0,,1.0,3.0,,3.0,1.0,,,,,,,No,115.0,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/penthouse/for-sale/2000/antwerp/rbu40889,rbu40889,720000.0,4.0,145.0,Normal,4.0,0.0,1.0,0.0,,,1980.0,,,,,,2.0,,,Gas,,,,,,,80.0,,,,1.0,,228.0,,,,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,1.0,,,,8.0,,8.0,2.0,,14.0,,,,1675.0,No,,penthouse,2000,antwerp,Apartment
https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbu40059,rbu40059,269000.0,2.0,107.0,Normal,3.0,0.0,0.0,0.0,,,1970.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,440.0,,"No, certificate does not comply",,,0.0,,(information not available),,,On contract,,,0.0,28.0,,,0.0,,,,,,2.0,1.0,,,,,,1836.0,No,,ground floor,2100,deurne,Apartment
https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rwc40858,rwc40858,269000.0,2.0,88.0,Excellent,2.0,,1.0,1.0,,Fully equipped,1964.0,1.0,1.0,Independent,6.0,,1.0,,,Gas,,,,,100.0,,,,,1.0,1.0,,286.0,,,,0.0,0.0,no flooding area,(information not available),0.0,,Negotiable,,,0.0,30.0,,Double glass,,1.0,,,0.0,,,,,,,A,B,,No,,ground floor,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu40403,rbu40403,239000.0,2.0,86.0,Normal,2.0,0.0,1.0,0.0,0.0,Fully equipped,1959.0,,,Western kitchen,16.0,,1.0,,,Gas,,,,,,,24.0,,,1.0,1.0,,342.0,,"yes, certificate in accordance",,0.0,0.0,no flooding area,(information not available),,,,,,1.0,26.0,,Double glass,0.0,,,0.0,1.0,,3.0,1.0,,6.0,6.0,A,A,656.0,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu40067,rbu40067,375000.0,3.0,121.0,Excellent,2.0,0.0,1.0,0.0,,,1970.0,,1.0,,,,1.0,,,Gas,,,,,,,15.0,,,,1.0,,134.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,1.0,,3.0,1.0,,10.0,,,,1177.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu39305,rbu39305,220000.0,2.0,61.0,Normal,,0.0,0.0,0.0,0.0,Partially equipped,,,,Kitchenette,,,1.0,,,Gas,,,,,,,,,,,1.0,,237.0,,"No, certificate does not comply",,0.0,0.0,no flooding area,(information not available),,,,,,,,,Double glass,0.0,,,0.0,3.0,,4.0,1.0,,,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu39362,rbu39362,229000.0,2.0,115.0,To be renovated,,,0.0,0.0,,,1963.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,145.0,,"yes, certificate in accordance",,,,no flooding area,(information not available),,,,,,0.0,38.0,,Double glass,1.0,,,,1.0,,6.0,,,,,,,1160.0,No,90.0,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu39261,rbu39261,699000.0,2.0,127.0,Excellent,2.0,0.0,1.0,1.0,,,2017.0,,1.0,,,,2.0,,,Not specified,,,,,,,90.0,,,,1.0,,71.0,,"yes, certificate in accordance",,,1.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,4.0,,4.0,2.0,,35.0,,,,,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbu38691,rbu38691,165000.0,1.0,70.0,To be renovated,2.0,0.0,1.0,0.0,,,1961.0,,,,,,1.0,,,Gas,,,,,,,6.0,,,,,,230.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,29.0,,,0.0,,,,,,,1.0,,,,,,649.0,No,,ground floor,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbt82570,rbt82570,265000.0,2.0,,Fully renovated,2.0,,1.0,0.0,,,1976.0,,,,,,1.0,,0.0,Gas,,,,,,,,,,,,,102.0,,,,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,Double glass,,,,,1.0,,2.0,1.0,,,,,,887.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbt77212,rbt77212,130000.0,2.0,55.0,To be renovated,2.0,0.0,0.0,0.0,,,1893.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,277.0,,,,,1.0,,(information not available),,,Immediately,,,0.0,,,,0.0,,,,2.0,,3.0,,,5.0,,,,423.0,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu20033,rbu20033,250000.0,2.0,101.0,Excellent,4.0,0.0,1.0,1.0,,,2001.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,262.0,,,,,0.0,,(information not available),,,Immediately,,,0.0,,,,0.0,,,,,,,1.0,,61.0,,,,1069.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu18305,rbu18305,235000.0,2.0,90.0,To be renovated,2.0,0.0,1.0,1.0,,,1957.0,,1.0,,,,1.0,,,Gas,,,,,125.0,,,,,,1.0,,205.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,1.0,,2.0,2.0,,,,,,624.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu20290,rbu20290,199000.0,2.0,80.0,To be renovated,,,1.0,0.0,,,1965.0,0.0,,,,,1.0,,,Gas,,,,,,,6.0,,,,,,336.0,,,,1.0,,no flooding area,(information not available),0.0,,,,,,,0.0,Double glass,0.0,1.0,,0.0,2.0,,2.0,,,,,B,,632.0,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu20028,rbu20028,169000.0,1.0,57.0,To be renovated,2.0,0.0,0.0,0.0,,,1899.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,121.0,,"No, certificate does not comply",,,1.0,,(information not available),,,On contract,,,0.0,,,,0.0,,,,2.0,,,1.0,,6.0,,,,478.0,No,,apartment,2060,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu19868,rbu19868,295000.0,3.0,113.0,To be renovated,2.0,0.0,1.0,1.0,,,1958.0,,1.0,,,,2.0,,,Gas,,,,,70.0,,,,,,1.0,,318.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,29.0,,,0.0,,,,1.0,,3.0,2.0,,,,,,741.0,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu17218,rbu17218,269000.0,2.0,84.0,To be renovated,2.0,0.0,0.0,1.0,,,1956.0,,,,,,1.0,,,Gas,,,,,,,,,,,,,397.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,,,,,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/duplex/for-sale/2018/antwerp/rbu16527,rbu16527,335000.0,3.0,146.0,To be renovated,2.0,0.0,1.0,0.0,,,,,,,,,1.0,,,Fuel oil,,,,,,,2.0,,,,1.0,,574.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,0.0,,,,2.0,,3.0,2.0,,5.0,,,,,No,,duplex,2018,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16522,rbu16522,229000.0,2.0,92.0,Normal,,0.0,1.0,0.0,,,1970.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,181.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,9.0,,15.0,1.0,,53.0,,,,773.0,No,,apartment,2660,hoboken,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16907,rbu16907,239000.0,2.0,89.0,Normal,2.0,0.0,1.0,0.0,,,,,1.0,,,,1.0,,,Gas,,,,,,,,,,,,,160.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,2.0,,,,,,,,,941.0,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu16513,rbu16513,212000.0,1.0,49.0,Normal,2.0,0.0,0.0,0.0,,,1899.0,,,,,,1.0,,,Gas,,,,,,,,,,,,,141.0,,,,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,0.0,,,,1.0,,3.0,1.0,,4.0,,,,458.0,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/antwerp/rbu16511,rbu16511,225000.0,3.0,99.0,Normal,2.0,0.0,1.0,0.0,,,1976.0,,1.0,,,,1.0,,,Gas,,,,,,,,,,,1.0,,160.0,,,,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,12.0,,17.0,,,,,,,1103.0,No,,apartment,2140,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu16499,rbu16499,285000.0,1.0,51.0,Excellent,2.0,0.0,1.0,0.0,,,1963.0,,,,,,1.0,,,Gas,,,,,,,2.0,,,,1.0,,,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,On contract,,,0.0,,,,1.0,,,,5.0,,8.0,1.0,,,,,,773.0,No,,apartment,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu16519,rbu16519,189000.0,2.0,89.0,To be renovated,3.0,0.0,0.0,0.0,,,,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,251.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,0.0,,,,3.0,,,1.0,,,,,,,No,,apartment,2020,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16480,rbu16480,149000.0,2.0,82.0,Normal,2.0,0.0,1.0,0.0,,,1969.0,,,,,,1.0,,,Electricity,,,,,,,3.0,,,,,,672.0,,,,,0.0,no flooding area,(information not available),,,,,,0.0,,,,1.0,,,,5.0,,6.0,,,,,,,,No,,apartment,2140,borgerhout,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu16465,rbu16465,195000.0,2.0,88.0,Normal,4.0,0.0,1.0,0.0,,,1967.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,151.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,0.0,,,,,,,1.0,,,,,,,No,,apartment,2610,wilrijk,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu15999,rbu15999,259000.0,3.0,108.0,Normal,4.0,0.0,1.0,0.0,,,1978.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,241.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,3.0,,,1.0,,21.0,,,,1033.0,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu16008,rbu16008,325000.0,1.0,92.0,Excellent,2.0,0.0,1.0,1.0,,,2016.0,,1.0,,,,1.0,,,Gas,,,,,,,7.0,,,,,,143.0,,,,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,0.0,,,,,,2.0,,,,,,,,No,,apartment,2100,deurne,Apartment
https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu28072,rbu28072,155000.0,1.0,43.0,To be renovated,2.0,0.0,1.0,0.0,,,1967.0,,,,,,1.0,,,Gas,,,,,,,4.0,,,,1.0,,159.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,2.0,,,1.0,,,,,,684.0,No,,studio,2000,antwerp,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu16498,rbu16498,175000.0,1.0,35.0,To be renovated,2.0,0.0,0.0,0.0,,,1919.0,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,461.0,,"yes, certificate in accordance",,,0.0,no flooding area,(information not available),,,Negotiable,,,0.0,,,,0.0,,,,2.0,,2.0,1.0,,,,,,224.0,No,,apartment,2660,hoboken,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu16001,rbu16001,169000.0,2.0,103.0,To be renovated,2.0,0.0,1.0,0.0,,,,,,,,,1.0,,,Gas,,,,,,,,,,,1.0,,419.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,0.0,,,,1.0,,,1.0,,17.0,,,,,No,,apartment,2170,merksem,Apartment
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu15970,rbu15970,185000.0,2.0,78.0,Excellent,3.0,0.0,1.0,0.0,,,1965.0,,,,,,1.0,,,Gas,,,,,,,4.0,,,,1.0,,276.0,,"No, certificate does not comply",,,0.0,no flooding area,(information not available),,,Immediately,,,0.0,,,,1.0,,,,2.0,,3.0,1.0,,,,,,788.0,No,,apartment,2100,deurne,Apartment
